time,datetime,date,year,month,day,hour,close,high,low,open,volumefrom,volumeto
1749949200,2025-06-15 01:00:00,2025-06-15,2025,6,15,1,2531.05,2541.12,2526.96,2539.35,6511.35,16494199.87
1749952800,2025-06-15 02:00:00,2025-06-15,2025,6,15,2,2531.28,2539.64,2529.98,2531.05,4307.46,10921599.82
1749956400,2025-06-15 03:00:00,2025-06-15,2025,6,15,3,2532.3,2536.55,2529.76,2531.28,3419.31,8662760.03
1749960000,2025-06-15 04:00:00,2025-06-15,2025,6,15,4,2545.17,2547.7,2531.52,2532.3,5241.34,13308409.95
1749963600,2025-06-15 05:00:00,2025-06-15,2025,6,15,5,2552.71,2554.38,2536.98,2545.17,4997.55,12732223.38
1749967200,2025-06-15 06:00:00,2025-06-15,2025,6,15,6,2537.46,2554.27,2535.32,2552.71,5557.4,14126075.73
1749970800,2025-06-15 07:00:00,2025-06-15,2025,6,15,7,2530.41,2537.71,2524.63,2537.46,4401.67,11140096.47
1749974400,2025-06-15 08:00:00,2025-06-15,2025,6,15,8,2522.63,2531.62,2520.28,2530.41,3483.56,8792899.84
1749978000,2025-06-15 09:00:00,2025-06-15,2025,6,15,9,2511.64,2522.64,2510.67,2522.63,5565.53,14002103.34
1749981600,2025-06-15 10:00:00,2025-06-15,2025,6,15,10,2521.95,2525.0,2511.56,2511.64,3643.87,9181295.87
1749985200,2025-06-15 11:00:00,2025-06-15,2025,6,15,11,2517.7,2524.98,2513.48,2521.95,3505.78,8829346.62
1749988800,2025-06-15 12:00:00,2025-06-15,2025,6,15,12,2527.45,2528.2,2517.35,2517.7,5349.49,13496658.98
1749992400,2025-06-15 13:00:00,2025-06-15,2025,6,15,13,2544.48,2546.6,2524.7,2527.45,12461.62,31608096.51
1749996000,2025-06-15 14:00:00,2025-06-15,2025,6,15,14,2550.35,2556.33,2537.77,2544.48,11929.66,30379351.61
1749999600,2025-06-15 15:00:00,2025-06-15,2025,6,15,15,2542.84,2554.15,2540.14,2550.35,8322.45,21212713.13
1750003200,2025-06-15 16:00:00,2025-06-15,2025,6,15,16,2552.43,2556.8,2537.6,2542.84,9120.66,23223871.4
1750006800,2025-06-15 17:00:00,2025-06-15,2025,6,15,17,2555.47,2560.57,2546.5,2552.43,7948.79,20289601.78
1750010400,2025-06-15 18:00:00,2025-06-15,2025,6,15,18,2550.18,2556.21,2542.92,2555.47,5096.18,12983587.36
1750014000,2025-06-15 19:00:00,2025-06-15,2025,6,15,19,2538.3,2554.52,2532.61,2550.18,5947.12,15116224.85
1750017600,2025-06-15 20:00:00,2025-06-15,2025,6,15,20,2504.15,2538.46,2493.32,2538.3,19758.5,49608446.27
1750021200,2025-06-15 21:00:00,2025-06-15,2025,6,15,21,2518.38,2519.26,2499.26,2504.15,10615.4,26624475.93
1750024800,2025-06-15 22:00:00,2025-06-15,2025,6,15,22,2545.91,2550.84,2514.88,2518.38,16681.13,42341679.11
1750028400,2025-06-15 23:00:00,2025-06-15,2025,6,15,23,2548.41,2550.71,2540.75,2545.91,8775.77,22346140.14
1750032000,2025-06-16 00:00:00,2025-06-16,2025,6,16,0,2545.71,2553.38,2539.32,2548.41,9771.98,24870540.77
1750035600,2025-06-16 01:00:00,2025-06-16,2025,6,16,1,2555.4,2560.39,2516.21,2545.71,25857.98,65580212.06
1750039200,2025-06-16 02:00:00,2025-06-16,2025,6,16,2,2575.69,2579.74,2555.33,2555.4,20442.1,52579287.56
1750042800,2025-06-16 03:00:00,2025-06-16,2025,6,16,3,2569.56,2576.55,2567.05,2575.69,8075.35,20763379.83
1750046400,2025-06-16 04:00:00,2025-06-16,2025,6,16,4,2576.92,2579.54,2567.92,2569.56,7086.38,18244920.11
1750050000,2025-06-16 05:00:00,2025-06-16,2025,6,16,5,2608.34,2621.48,2574.79,2576.92,15933.47,41430196.51
1750053600,2025-06-16 06:00:00,2025-06-16,2025,6,16,6,2608.33,2620.71,2604.56,2608.34,8014.96,20945196.91
1750057200,2025-06-16 07:00:00,2025-06-16,2025,6,16,7,2629.34,2639.67,2608.33,2608.33,30036.97,78814425.66
1750060800,2025-06-16 08:00:00,2025-06-16,2025,6,16,8,2630.93,2631.87,2623.1,2629.34,5191.11,13644184.55
1750064400,2025-06-16 09:00:00,2025-06-16,2025,6,16,9,2622.25,2631.32,2620.18,2630.93,5921.6,15545015.45
1750068000,2025-06-16 10:00:00,2025-06-16,2025,6,16,10,2617.79,2634.34,2611.99,2622.25,8346.88,21915155.88
1750071600,2025-06-16 11:00:00,2025-06-16,2025,6,16,11,2618.06,2620.69,2593.71,2617.79,10987.45,28654813.82
1750075200,2025-06-16 12:00:00,2025-06-16,2025,6,16,12,2615.99,2620.11,2606.21,2618.06,12577.09,32865588.96
1750078800,2025-06-16 13:00:00,2025-06-16,2025,6,16,13,2641.49,2647.03,2609.22,2615.99,32377.6,84939455.66
1750082400,2025-06-16 14:00:00,2025-06-16,2025,6,16,14,2641.08,2659.09,2628.67,2641.49,36301.1,95921813.65
1750086000,2025-06-16 15:00:00,2025-06-16,2025,6,16,15,2633.82,2648.51,2630.29,2641.08,21926.07,57904821.59
1750089600,2025-06-16 16:00:00,2025-06-16,2025,6,16,16,2637.43,2647.15,2629.14,2633.82,15259.06,40263582.42
1750093200,2025-06-16 17:00:00,2025-06-16,2025,6,16,17,2635.13,2643.79,2630.93,2637.43,14967.21,39486578.95
1750096800,2025-06-16 18:00:00,2025-06-16,2025,6,16,18,2655.74,2656.11,2633.29,2635.13,12950.72,34226093.39
1750100400,2025-06-16 19:00:00,2025-06-16,2025,6,16,19,2662.08,2671.56,2646.38,2655.74,36402.16,96758790.51
1750104000,2025-06-16 20:00:00,2025-06-16,2025,6,16,20,2671.1,2681.43,2645.7,2662.08,26445.12,70409734.01
1750107600,2025-06-16 21:00:00,2025-06-16,2025,6,16,21,2650.34,2672.66,2646.55,2671.1,14661.93,38969099.17
1750111200,2025-06-16 22:00:00,2025-06-16,2025,6,16,22,2571.75,2659.05,2546.18,2650.34,55700.48,144356932.7
1750114800,2025-06-16 23:00:00,2025-06-16,2025,6,16,23,2545.23,2597.22,2536.64,2571.75,45641.56,117337179.56
1750118400,2025-06-17 00:00:00,2025-06-17,2025,6,17,0,2588.46,2589.69,2525.86,2545.23,48055.27,122812780.02
1750122000,2025-06-17 01:00:00,2025-06-17,2025,6,17,1,2581.83,2592.97,2574.7,2588.46,15724.48,40615403.27
1750125600,2025-06-17 02:00:00,2025-06-17,2025,6,17,2,2610.2,2616.8,2559.45,2581.83,26185.58,67620600.86
1750129200,2025-06-17 03:00:00,2025-06-17,2025,6,17,3,2608.04,2619.34,2602.12,2610.2,19324.39,50441710.12
1750132800,2025-06-17 04:00:00,2025-06-17,2025,6,17,4,2593.04,2611.14,2588.64,2608.04,8886.65,23099418.22
1750136400,2025-06-17 05:00:00,2025-06-17,2025,6,17,5,2581.06,2598.99,2577.45,2593.04,8266.56,21382990.56
1750140000,2025-06-17 06:00:00,2025-06-17,2025,6,17,6,2583.05,2589.24,2575.91,2581.06,5969.26,15418337.23
1750143600,2025-06-17 07:00:00,2025-06-17,2025,6,17,7,2583.66,2587.41,2571.27,2583.05,6033.41,15564257.4
1750147200,2025-06-17 08:00:00,2025-06-17,2025,6,17,8,2572.26,2586.3,2567.63,2583.66,7594.91,19561165.29
1750150800,2025-06-17 09:00:00,2025-06-17,2025,6,17,9,2567.1,2576.77,2562.62,2572.26,9946.36,25564016.49
1750154400,2025-06-17 10:00:00,2025-06-17,2025,6,17,10,2557.67,2569.9,2546.03,2567.1,9098.79,23269230.08
1750158000,2025-06-17 11:00:00,2025-06-17,2025,6,17,11,2553.03,2557.82,2542.62,2557.67,6051.88,15430104.08
1750161600,2025-06-17 12:00:00,2025-06-17,2025,6,17,12,2548.98,2560.23,2546.46,2553.03,12214.93,31198658.56
1750165200,2025-06-17 13:00:00,2025-06-17,2025,6,17,13,2553.83,2564.86,2547.46,2548.98,21215.17,54218250.29
1750168800,2025-06-17 14:00:00,2025-06-17,2025,6,17,14,2534.67,2568.36,2533.04,2553.83,24625.26,62917728.27
1750172400,2025-06-17 15:00:00,2025-06-17,2025,6,17,15,2499.52,2541.06,2482.98,2534.67,60451.87,151668746.12
1750176000,2025-06-17 16:00:00,2025-06-17,2025,6,17,16,2462.4,2503.02,2459.59,2499.52,43552.34,108132933.73
1750179600,2025-06-17 17:00:00,2025-06-17,2025,6,17,17,2468.29,2487.71,2454.56,2462.4,35373.27,87341328.99
1750183200,2025-06-17 18:00:00,2025-06-17,2025,6,17,18,2498.05,2498.05,2465.34,2468.29,18637.73,46150999.04
1750186800,2025-06-17 19:00:00,2025-06-17,2025,6,17,19,2529.31,2544.16,2498.02,2498.05,37234.14,94091568.6
1750190400,2025-06-17 20:00:00,2025-06-17,2025,6,17,20,2511.6,2535.18,2508.03,2529.31,27323.99,68879589.8
1750194000,2025-06-17 21:00:00,2025-06-17,2025,6,17,21,2520.98,2526.38,2503.5,2511.6,13412.9,33728585.84
1750197600,2025-06-17 22:00:00,2025-06-17,2025,6,17,22,2495.23,2521.95,2493.17,2520.98,9317.26,23369087.19
1750201200,2025-06-17 23:00:00,2025-06-17,2025,6,17,23,2510.96,2520.28,2494.61,2495.23,9466.07,23759978.6
1750204800,2025-06-18 00:00:00,2025-06-18,2025,6,18,0,2526.93,2530.45,2507.08,2510.96,14397.6,36279638.2
1750208400,2025-06-18 01:00:00,2025-06-18,2025,6,18,1,2520.29,2536.85,2519.35,2526.93,12843.33,32471100.9
1750212000,2025-06-18 02:00:00,2025-06-18,2025,6,18,2,2516.33,2530.41,2515.45,2520.29,8024.21,20244473.83
1750215600,2025-06-18 03:00:00,2025-06-18,2025,6,18,3,2528.72,2532.63,2513.45,2516.33,9106.53,22982222.32
1750219200,2025-06-18 04:00:00,2025-06-18,2025,6,18,4,2537.72,2546.79,2526.66,2528.72,5933.72,15052335.93
1750222800,2025-06-18 05:00:00,2025-06-18,2025,6,18,5,2537.82,2544.11,2534.97,2537.72,3044.51,7732110.15
1750226400,2025-06-18 06:00:00,2025-06-18,2025,6,18,6,2525.32,2541.47,2520.59,2537.82,5442.73,13778778.03
1750230000,2025-06-18 07:00:00,2025-06-18,2025,6,18,7,2534.2,2534.43,2519.14,2525.32,3355.13,8479469.58
1750233600,2025-06-18 08:00:00,2025-06-18,2025,6,18,8,2534.11,2548.88,2527.72,2534.2,6133.71,15560246.81
1750237200,2025-06-18 09:00:00,2025-06-18,2025,6,18,9,2527.42,2541.09,2522.38,2534.11,4085.26,10344387.01
1750240800,2025-06-18 10:00:00,2025-06-18,2025,6,18,10,2495.77,2529.23,2489.94,2527.42,10211.68,25625022.36
1750244400,2025-06-18 11:00:00,2025-06-18,2025,6,18,11,2514.09,2517.54,2492.27,2495.77,7401.85,18548985.09
1750248000,2025-06-18 12:00:00,2025-06-18,2025,6,18,12,2494.36,2516.02,2492.64,2514.09,14265.58,35716505.48
1750251600,2025-06-18 13:00:00,2025-06-18,2025,6,18,13,2503.14,2505.79,2466.89,2494.36,33619.21,83463451.37
1750255200,2025-06-18 14:00:00,2025-06-18,2025,6,18,14,2506.29,2539.37,2495.29,2503.14,45287.16,114325330.88
1750258800,2025-06-18 15:00:00,2025-06-18,2025,6,18,15,2509.98,2521.3,2491.71,2506.29,20500.94,51451659.66
1750262400,2025-06-18 16:00:00,2025-06-18,2025,6,18,16,2501.12,2515.46,2496.03,2509.98,15942.17,39898305.3
1750266000,2025-06-18 17:00:00,2025-06-18,2025,6,18,17,2497.42,2504.17,2468.06,2501.12,20885.81,51950530.84
1750269600,2025-06-18 18:00:00,2025-06-18,2025,6,18,18,2476.54,2519.24,2473.8,2497.42,32590.27,81327079.88
1750273200,2025-06-18 19:00:00,2025-06-18,2025,6,18,19,2492.85,2510.68,2473.09,2476.54,27915.58,69674893.18
1750276800,2025-06-18 20:00:00,2025-06-18,2025,6,18,20,2529.51,2537.88,2484.06,2492.85,19256.29,48418686.13
1750280400,2025-06-18 21:00:00,2025-06-18,2025,6,18,21,2529.61,2538.33,2511.46,2529.51,15559.16,39277320.54
1750284000,2025-06-18 22:00:00,2025-06-18,2025,6,18,22,2526.18,2534.71,2520.77,2529.61,6305.22,15933980.61
1750287600,2025-06-18 23:00:00,2025-06-18,2025,6,18,23,2525.85,2534.27,2515.71,2526.18,8325.38,21014243.91
1750291200,2025-06-19 00:00:00,2025-06-19,2025,6,19,0,2530.47,2547.93,2514.58,2525.85,14530.86,36828280.05
1750294800,2025-06-19 01:00:00,2025-06-19,2025,6,19,1,2515.63,2531.21,2508.2,2530.47,12474.71,31416237.02
1750298400,2025-06-19 02:00:00,2025-06-19,2025,6,19,2,2515.3,2527.46,2508.78,2515.63,6975.65,17566113.42
1750302000,2025-06-19 03:00:00,2025-06-19,2025,6,19,3,2526.19,2526.9,2515.11,2515.3,4412.51,11125695.72
1750305600,2025-06-19 04:00:00,2025-06-19,2025,6,19,4,2525.29,2526.6,2515.28,2526.19,3158.66,7964852.52
1750309200,2025-06-19 05:00:00,2025-06-19,2025,6,19,5,2522.77,2531.88,2521.38,2525.29,5101.25,12894295.96
1750312800,2025-06-19 06:00:00,2025-06-19,2025,6,19,6,2520.02,2528.05,2517.63,2522.77,2557.37,6449397.13
1750316400,2025-06-19 07:00:00,2025-06-19,2025,6,19,7,2519.62,2526.48,2518.82,2520.02,2518.36,6354765.59
1750320000,2025-06-19 08:00:00,2025-06-19,2025,6,19,8,2524.32,2530.9,2519.6,2519.62,2683.43,6779947.67
1750323600,2025-06-19 09:00:00,2025-06-19,2025,6,19,9,2539.17,2543.02,2523.04,2524.32,5260.47,13331621.28
1750327200,2025-06-19 10:00:00,2025-06-19,2025,6,19,10,2539.44,2545.25,2534.66,2539.17,4519.83,11480594.51
1750330800,2025-06-19 11:00:00,2025-06-19,2025,6,19,11,2532.65,2539.53,2528.33,2539.44,10676.56,27019187.25
1750334400,2025-06-19 12:00:00,2025-06-19,2025,6,19,12,2526.11,2537.5,2520.4,2532.65,5897.83,14913091.66
1750338000,2025-06-19 13:00:00,2025-06-19,2025,6,19,13,2510.53,2526.72,2508.36,2526.11,10555.58,26563416.67
1750341600,2025-06-19 14:00:00,2025-06-19,2025,6,19,14,2497.88,2522.73,2495.83,2510.53,14292.69,35854236.35
1750345200,2025-06-19 15:00:00,2025-06-19,2025,6,19,15,2493.94,2505.95,2491.19,2497.88,10862.97,27146250.0
1750348800,2025-06-19 16:00:00,2025-06-19,2025,6,19,16,2488.42,2504.54,2485.66,2493.94,9044.3,22576084.21
1750352400,2025-06-19 17:00:00,2025-06-19,2025,6,19,17,2509.09,2523.6,2487.24,2488.42,18781.58,47150517.45
1750356000,2025-06-19 18:00:00,2025-06-19,2025,6,19,18,2505.39,2518.22,2499.95,2509.09,8518.01,21381494.3
1750359600,2025-06-19 19:00:00,2025-06-19,2025,6,19,19,2505.64,2511.52,2499.0,2505.39,4656.8,11671572.69
1750363200,2025-06-19 20:00:00,2025-06-19,2025,6,19,20,2507.8,2517.14,2503.53,2505.64,6421.14,16120012.53
1750366800,2025-06-19 21:00:00,2025-06-19,2025,6,19,21,2510.8,2515.76,2505.11,2507.8,7167.22,17993256.42
1750370400,2025-06-19 22:00:00,2025-06-19,2025,6,19,22,2524.58,2532.82,2510.68,2510.8,8764.51,22114834.91
1750374000,2025-06-19 23:00:00,2025-06-19,2025,6,19,23,2521.84,2530.63,2520.18,2524.58,8434.31,21287416.47
1750377600,2025-06-20 00:00:00,2025-06-20,2025,6,20,0,2526.46,2532.21,2521.02,2521.84,6666.9,16848716.39
1750381200,2025-06-20 01:00:00,2025-06-20,2025,6,20,1,2528.16,2530.97,2517.29,2526.46,6091.65,15370827.31
1750384800,2025-06-20 02:00:00,2025-06-20,2025,6,20,2,2518.63,2528.87,2514.79,2528.16,6175.87,15569329.12
1750388400,2025-06-20 03:00:00,2025-06-20,2025,6,20,3,2517.91,2523.52,2513.21,2518.63,5678.39,14298550.55
1750392000,2025-06-20 04:00:00,2025-06-20,2025,6,20,4,2504.83,2520.91,2504.44,2517.91,4444.58,11159897.47
1750395600,2025-06-20 05:00:00,2025-06-20,2025,6,20,5,2516.3,2516.83,2504.59,2504.83,3081.5,7733508.48
1750399200,2025-06-20 06:00:00,2025-06-20,2025,6,20,6,2522.03,2524.61,2516.3,2516.3,2570.65,6482121.3
1750402800,2025-06-20 07:00:00,2025-06-20,2025,6,20,7,2550.02,2551.12,2520.17,2522.03,13634.14,34610497.16
1750406400,2025-06-20 08:00:00,2025-06-20,2025,6,20,8,2554.14,2569.74,2544.62,2550.02,12659.11,32399754.69
1750410000,2025-06-20 09:00:00,2025-06-20,2025,6,20,9,2554.3,2556.42,2546.7,2554.14,4300.94,10972265.91
1750413600,2025-06-20 10:00:00,2025-06-20,2025,6,20,10,2553.48,2558.04,2548.46,2554.3,4195.0,10712230.43
1750417200,2025-06-20 11:00:00,2025-06-20,2025,6,20,11,2550.43,2556.2,2542.03,2553.48,5413.39,13804708.69
1750420800,2025-06-20 12:00:00,2025-06-20,2025,6,20,12,2552.61,2558.61,2548.12,2550.43,7439.84,18993374.14
1750424400,2025-06-20 13:00:00,2025-06-20,2025,6,20,13,2536.8,2560.13,2528.92,2552.61,18987.29,48374762.46
1750428000,2025-06-20 14:00:00,2025-06-20,2025,6,20,14,2490.59,2541.42,2490.15,2536.8,28428.36,71510231.31
1750431600,2025-06-20 15:00:00,2025-06-20,2025,6,20,15,2494.37,2509.01,2488.32,2490.59,25855.74,64578071.51
1750435200,2025-06-20 16:00:00,2025-06-20,2025,6,20,16,2483.08,2496.51,2476.66,2494.37,20805.3,51718816.31
1750438800,2025-06-20 17:00:00,2025-06-20,2025,6,20,17,2420.1,2487.92,2368.96,2483.08,90070.78,217604319.97
1750442400,2025-06-20 18:00:00,2025-06-20,2025,6,20,18,2420.39,2434.77,2413.7,2420.1,40553.02,98304060.26
1750446000,2025-06-20 19:00:00,2025-06-20,2025,6,20,19,2415.27,2424.49,2395.87,2420.39,24283.14,58570542.97
1750449600,2025-06-20 20:00:00,2025-06-20,2025,6,20,20,2427.46,2438.29,2415.07,2415.27,17620.76,42779908.83
1750453200,2025-06-20 21:00:00,2025-06-20,2025,6,20,21,2417.26,2427.78,2411.45,2427.46,8458.17,20471933.94
1750456800,2025-06-20 22:00:00,2025-06-20,2025,6,20,22,2391.48,2418.62,2382.91,2417.26,16767.73,40217268.61
1750460400,2025-06-20 23:00:00,2025-06-20,2025,6,20,23,2407.22,2408.32,2384.49,2391.48,10952.98,26261715.07
1750464000,2025-06-21 00:00:00,2025-06-21,2025,6,21,0,2411.96,2419.87,2397.0,2407.22,12650.38,30487339.66
1750467600,2025-06-21 01:00:00,2025-06-21,2025,6,21,1,2431.93,2432.78,2411.03,2411.96,9233.14,22376772.21
1750471200,2025-06-21 02:00:00,2025-06-21,2025,6,21,2,2423.55,2433.29,2419.18,2431.93,5427.03,13154452.85
1750474800,2025-06-21 03:00:00,2025-06-21,2025,6,21,3,2426.3,2431.64,2423.46,2423.55,4161.18,10105310.48
1750478400,2025-06-21 04:00:00,2025-06-21,2025,6,21,4,2423.56,2427.51,2419.85,2426.3,3198.82,7753265.75
1750482000,2025-06-21 05:00:00,2025-06-21,2025,6,21,5,2424.58,2427.79,2420.45,2423.56,1743.6,4227335.27
1750485600,2025-06-21 06:00:00,2025-06-21,2025,6,21,6,2425.7,2428.95,2421.97,2424.58,1460.69,3544058.58
1750489200,2025-06-21 07:00:00,2025-06-21,2025,6,21,7,2427.55,2428.68,2420.73,2425.7,1561.95,3787978.07
1750492800,2025-06-21 08:00:00,2025-06-21,2025,6,21,8,2442.32,2444.78,2424.46,2427.55,4833.43,11768867.52
1750496400,2025-06-21 09:00:00,2025-06-21,2025,6,21,9,2445.6,2449.16,2433.19,2442.32,5245.0,12804713.67
1750500000,2025-06-21 10:00:00,2025-06-21,2025,6,21,10,2439.5,2447.86,2432.13,2445.6,4408.18,10761965.04
1750503600,2025-06-21 11:00:00,2025-06-21,2025,6,21,11,2443.19,2447.31,2436.83,2439.5,2465.25,6021572.81
1750507200,2025-06-21 12:00:00,2025-06-21,2025,6,21,12,2436.49,2445.91,2435.2,2443.19,3908.58,9538451.38
1750510800,2025-06-21 13:00:00,2025-06-21,2025,6,21,13,2421.06,2443.69,2414.34,2436.49,9663.56,23477651.91
1750514400,2025-06-21 14:00:00,2025-06-21,2025,6,21,14,2420.27,2435.07,2415.18,2421.06,10569.61,25604669.11
1750518000,2025-06-21 15:00:00,2025-06-21,2025,6,21,15,2424.28,2428.34,2413.32,2420.27,6393.86,15478707.76
1750521600,2025-06-21 16:00:00,2025-06-21,2025,6,21,16,2417.45,2428.62,2414.86,2424.28,6448.08,15617836.34
1750525200,2025-06-21 17:00:00,2025-06-21,2025,6,21,17,2399.76,2424.79,2397.22,2417.45,11406.91,27469493.09
1750528800,2025-06-21 18:00:00,2025-06-21,2025,6,21,18,2388.15,2412.39,2385.43,2399.76,14381.39,34519247.15
1750532400,2025-06-21 19:00:00,2025-06-21,2025,6,21,19,2385.6,2400.67,2382.98,2388.15,23095.31,55216438.32
1750536000,2025-06-21 20:00:00,2025-06-21,2025,6,21,20,2404.26,2409.42,2379.05,2385.6,16474.88,39464980.26
1750539600,2025-06-21 21:00:00,2025-06-21,2025,6,21,21,2282.69,2406.22,2252.26,2404.26,48458.35,112037011.87
1750543200,2025-06-21 22:00:00,2025-06-21,2025,6,21,22,2287.6,2308.21,2280.01,2282.69,21939.83,50332907.43
1750546800,2025-06-21 23:00:00,2025-06-21,2025,6,21,23,2296.94,2312.42,2217.69,2287.6,70768.16,160197770.94
1750550400,2025-06-22 00:00:00,2025-06-22,2025,6,22,0,2295.67,2314.86,2257.12,2296.94,53667.95,123088772.65
1750554000,2025-06-22 01:00:00,2025-06-22,2025,6,22,1,2267.6,2301.87,2266.26,2295.67,31140.48,71105320.06
1750557600,2025-06-22 02:00:00,2025-06-22,2025,6,22,2,2266.75,2285.6,2248.02,2267.6,41613.89,94206649.85
1750561200,2025-06-22 03:00:00,2025-06-22,2025,6,22,3,2265.64,2276.55,2252.16,2266.75,20826.57,47167605.69
1750564800,2025-06-22 04:00:00,2025-06-22,2025,6,22,4,2283.07,2289.37,2262.96,2265.64,6158.34,14036737.38
1750568400,2025-06-22 05:00:00,2025-06-22,2025,6,22,5,2289.94,2294.88,2280.32,2283.07,5782.91,13227973.54
1750572000,2025-06-22 06:00:00,2025-06-22,2025,6,22,6,2287.95,2298.72,2285.09,2289.94,4235.94,9705323.77
1750575600,2025-06-22 07:00:00,2025-06-22,2025,6,22,7,2271.47,2289.75,2268.83,2287.95,5959.41,13566854.97
1750579200,2025-06-22 08:00:00,2025-06-22,2025,6,22,8,2275.43,2278.81,2264.79,2271.47,4082.13,9278247.41
1750582800,2025-06-22 09:00:00,2025-06-22,2025,6,22,9,2242.92,2280.61,2237.84,2275.43,19012.36,42852270.83
1750586400,2025-06-22 10:00:00,2025-06-22,2025,6,22,10,2260.18,2265.48,2240.14,2242.92,11303.57,25464310.55
1750590000,2025-06-22 11:00:00,2025-06-22,2025,6,22,11,2274.16,2280.6,2259.61,2260.18,32961.83,75013454.88
1750593600,2025-06-22 12:00:00,2025-06-22,2025,6,22,12,2280.89,2287.99,2266.93,2274.16,15062.88,34305329.87
1750597200,2025-06-22 13:00:00,2025-06-22,2025,6,22,13,2200.88,2285.83,2165.65,2280.89,86302.73,190566237.72
1750600800,2025-06-22 14:00:00,2025-06-22,2025,6,22,14,2201.89,2212.87,2157.11,2200.88,65997.35,144204032.14
1750604400,2025-06-22 15:00:00,2025-06-22,2025,6,22,15,2175.58,2207.9,2169.63,2201.89,35239.03,77238367.28
1750608000,2025-06-22 16:00:00,2025-06-22,2025,6,22,16,2197.87,2199.04,2174.36,2175.58,29517.14,64512404.24
1750611600,2025-06-22 17:00:00,2025-06-22,2025,6,22,17,2193.46,2220.35,2187.15,2197.87,25326.04,55701900.46
1750615200,2025-06-22 18:00:00,2025-06-22,2025,6,22,18,2183.43,2199.53,2180.49,2193.46,17349.21,37967752.07
1750618800,2025-06-22 19:00:00,2025-06-22,2025,6,22,19,2184.85,2191.32,2171.62,2183.43,19571.53,42734657.89
1750622400,2025-06-22 20:00:00,2025-06-22,2025,6,22,20,2188.38,2197.94,2113.65,2184.85,66004.34,141930963.56
1750626000,2025-06-22 21:00:00,2025-06-22,2025,6,22,21,2179.6,2196.41,2174.07,2188.38,15367.95,33621834.35
1750629600,2025-06-22 22:00:00,2025-06-22,2025,6,22,22,2235.04,2236.99,2178.34,2179.6,40105.0,88861006.12
1750633200,2025-06-22 23:00:00,2025-06-22,2025,6,22,23,2228.57,2238.0,2221.03,2235.04,19683.94,43863552.65
1750636800,2025-06-23 00:00:00,2025-06-23,2025,6,23,0,2242.05,2260.96,2223.44,2228.57,29177.73,65339051.07
1750640400,2025-06-23 01:00:00,2025-06-23,2025,6,23,1,2247.16,2248.98,2226.3,2242.05,15278.7,34181819.38
1750644000,2025-06-23 02:00:00,2025-06-23,2025,6,23,2,2240.26,2248.97,2235.04,2247.16,14826.74,33228499.87
1750647600,2025-06-23 03:00:00,2025-06-23,2025,6,23,3,2235.79,2245.02,2232.91,2240.26,10654.83,23853798.99
1750651200,2025-06-23 04:00:00,2025-06-23,2025,6,23,4,2234.86,2244.69,2229.25,2235.79,5900.84,13193544.29
1750654800,2025-06-23 05:00:00,2025-06-23,2025,6,23,5,2247.74,2251.4,2234.86,2234.86,6329.83,14208498.89
1750658400,2025-06-23 06:00:00,2025-06-23,2025,6,23,6,2252.17,2255.94,2235.1,2247.74,16082.76,36136601.06
1750662000,2025-06-23 07:00:00,2025-06-23,2025,6,23,7,2259.86,2273.31,2251.92,2252.17,10383.98,23487448.62
1750665600,2025-06-23 08:00:00,2025-06-23,2025,6,23,8,2262.97,2275.61,2257.66,2259.86,9772.86,22122499.34
1750669200,2025-06-23 09:00:00,2025-06-23,2025,6,23,9,2253.14,2263.11,2245.15,2262.97,9637.59,21716827.8
1750672800,2025-06-23 10:00:00,2025-06-23,2025,6,23,10,2248.17,2254.13,2240.14,2253.14,6272.52,14098539.91
1750676400,2025-06-23 11:00:00,2025-06-23,2025,6,23,11,2254.54,2258.98,2242.87,2248.17,7942.21,17866369.34
1750680000,2025-06-23 12:00:00,2025-06-23,2025,6,23,12,2267.56,2268.1,2246.63,2254.54,13552.59,30577010.34
1750683600,2025-06-23 13:00:00,2025-06-23,2025,6,23,13,2296.36,2301.36,2234.03,2267.56,44244.04,100603466.46
1750687200,2025-06-23 14:00:00,2025-06-23,2025,6,23,14,2275.42,2314.15,2273.41,2296.36,54127.52,124105102.08
1750690800,2025-06-23 15:00:00,2025-06-23,2025,6,23,15,2249.8,2289.33,2249.01,2275.42,29609.12,67211799.96
1750694400,2025-06-23 16:00:00,2025-06-23,2025,6,23,16,2222.97,2253.18,2189.86,2249.8,58766.75,130515397.53
1750698000,2025-06-23 17:00:00,2025-06-23,2025,6,23,17,2276.56,2288.21,2218.59,2222.97,63686.37,144022000.15
1750701600,2025-06-23 18:00:00,2025-06-23,2025,6,23,18,2307.33,2314.63,2274.81,2276.56,46590.89,107108858.4
1750705200,2025-06-23 19:00:00,2025-06-23,2025,6,23,19,2314.41,2325.08,2297.36,2307.33,28677.02,66206955.85
1750708800,2025-06-23 20:00:00,2025-06-23,2025,6,23,20,2348.83,2380.38,2305.66,2314.41,49775.7,116854593.0
1750712400,2025-06-23 21:00:00,2025-06-23,2025,6,23,21,2342.72,2365.27,2336.33,2348.83,19652.27,46206035.32
1750716000,2025-06-23 22:00:00,2025-06-23,2025,6,23,22,2409.7,2439.75,2342.64,2342.72,74481.91,179125404.83
